mz,rt,rt1,rt2,intensity,z,pic_label,score
439.2494058063904,6721.421379020443,6720.15105716133,6769.05347017194,10989110.0,2,6721.421379020443_439.2494058063904_10989110.0,
560.3374818286162,6720.135275199318,6718.502580083849,6773.86351958655,4345833.484375,2,6720.135275199318_560.3374818286162_4345833.484375,
566.3533028252368,6750.842562708122,6747.90357760332,6771.840983189581,466080.29296875,3,6750.842562708122_566.3533028252368_466080.29296875,
598.7048746216221,6746.174384330147,6741.85509864234,6763.035433568011,384440.3828125,3,6746.174384330147_598.7048746216221_384440.3828125,
848.772181811222,6746.005523435783,6741.85509864234,6766.06863860037,1049035.44140625,2,6746.005523435783_848.772181811222_1049035.44140625,
890.9509176620647,6756.92240242075,6753.951633729,6769.05347017194,315908.396484375,3,6756.92240242075_890.9509176620647_315908.396484375,
931.5717519075334,6744.778277778796,6738.88382069016,6769.05347017194,1229961.771484375,2,6744.778277778796_931.5717519075334_1229961.771484375,
486.89184225038616,6756.917517583152,6753.951633729,6771.840983189581,197591.7109375,3,6756.917517583152_486.89184225038616_197591.7109375,
692.4306611778848,6759.89933400673,6756.977441705701,6779.78380421544,515682.7607421875,3,6759.89933400673_692.4306611778848_515682.7607421875,
883.5469097354551,6757.738949993393,6753.951633729,6766.06863860037,321740.6005859375,2,6757.738949993393_883.5469097354551_321740.6005859375,
1009.619109617899,6756.86506180064,6753.951633729,6766.06863860037,960171.53515625,2,6756.86506180064_1009.619109617899_960171.53515625,
577.0255086981517,6750.876236669283,6747.90357760332,6774.767406620011,342678.939453125,3,6750.876236669283_577.0255086981517_342678.939453125,
358.17900059580364,6776.549354482262,6775.21656922245,6779.177525199869,81358.73486328125,3,6776.549354482262_358.17900059580364_81358.73486328125,
486.89165424577584,6775.413839856217,6771.840983189581,6781.36909560108,151223.0053100586,3,6775.413839856217_486.89165424577584_151223.0053100586,
393.52738618253846,6774.716469783415,6763.035433568011,6781.98228565596,66141.18359375,3,6774.716469783415_393.52738618253846_66141.18359375,
824.5096305492302,6781.365681516648,6780.957884110439,6782.34006706617,43658.605224609375,2,6781.365681516648_824.5096305492302_43658.605224609375,
486.8914268259157,6781.516445464796,6780.546323575019,6783.93706408881,85886.41691589355,3,6781.516445464796_486.8914268259157_85886.41691589355,
446.766515260281,6780.16576657058,6776.42055014514,6784.2481725588,83370.66766357422,2,6780.16576657058_446.766515260281_83370.66766357422,
436.77059801743866,6784.605778726815,6783.0624910965,6785.55732718848,43564.91534423828,2,6784.605778726815_436.77059801743866_43564.91534423828,
715.1133438856325,6785.969974173517,6785.55732718848,6787.02906171225,34782.092529296875,3,6785.969974173517_715.1133438856325_34782.092529296875,
486.8913297209007,6784.748635578943,6782.75351563836,6787.5023551359,93753.18435668944,3,6784.748635578943_486.8913297209007_93753.18435668944,
354.83671607771737,6785.829960923215,6782.75351563836,6789.33392564202,60371.028228759766,3,6785.829960923215_354.83671607771737_60371.028228759766,
752.1359454826584,6787.239334536772,6787.02906171225,6789.5478542223,30766.546142578125,3,6787.239334536772_752.1359454826584_30766.546142578125,
406.7466159300971,6788.669194915475,6785.55732718848,6793.491875566471,28928.003479003903,2,6788.669194915475_406.7466159300971_28928.003479003903,
393.5272596735404,6790.86823813926,6789.761667646411,6795.5664601698,63074.707946777344,3,6790.86823813926_393.5272596735404_63074.707946777344,
486.8913281222999,6788.718382054949,6787.24013570688,6796.62832466508,80191.39770507812,3,6788.718382054949_486.8913281222999_80191.39770507812,
358.5135704897819,6789.837545279572,6789.120863594071,6792.759860672009,45253.88623046875,3,6789.837545279572_358.5135704897819_45253.88623046875,
487.2256380990451,6792.491435653942,6792.23097161196,6794.33778516198,49003.7509765625,3,6792.491435653942_487.2256380990451_49003.7509765625,
367.2991745369818,6796.01491543974,6792.759860672009,6797.86475256825,32494.233337402344,2,6796.01491543974_367.2991745369818_32494.233337402344,
486.8915954614108,6797.41391787363,6795.99004773045,6801.14531365776,60080.406967163086,3,6797.41391787363_486.8915954614108_60080.406967163086,
724.782806902201,6799.742570908659,6796.844490684512,6799.95908669376,23294.785888671875,3,6799.742570908659_724.782806902201_23294.785888671875,
354.83664996481,6801.92558358845,6798.76996115592,6804.051289714828,64544.90859985352,3,6801.92558358845_354.83664996481_64544.90859985352,
358.5133022755556,6800.6988361661215,6799.523608125689,6803.56719771765,25436.764251708984,3,6800.6988361661215_358.5133022755556_25436.764251708984,
388.2040328650384,6802.650592345516,6802.3292391672,6803.56719771765,21039.02474975586,3,6802.650592345516_388.2040328650384_21039.02474975586,
393.52713321142176,6799.2063789853055,6797.59564963722,6803.8354627266,41068.17840576172,3,6799.2063789853055_393.52713321142176_41068.17840576172,
396.1938659538981,6802.747086197001,6802.1114671602,6806.01148716354,85292.85665893555,3,6802.747086197001_396.1938659538981_85292.85665893555,
486.8913674998814,6804.218772899141,6802.764057673439,6806.76437763117,56491.54071044922,3,6804.218772899141_486.8913674998814_56491.54071044922,
354.8367754024637,6804.642177734464,6804.051289714828,6809.40471223737,44803.34060668945,3,6804.642177734464_354.8367754024637_44803.34060668945,
352.9839517100109,6808.279409231816,6807.418798603048,6809.40471223737,30703.81423950196,3,6808.279409231816_352.9839517100109_30703.81423950196,
393.5269575388713,6807.973051087696,6804.051289714828,6809.40471223737,39492.09420776367,3,6807.973051087696_393.5269575388713_39492.09420776367,
396.1936339140755,6807.611395614351,6806.982391633021,6809.40471223737,86043.63839697838,3,6807.611395614351_396.1936339140755_86043.63839697838,
486.8912011420571,6807.540260587842,6806.76437763117,6809.40471223737,45911.58807373047,3,6807.540260587842_486.8912011420571_45911.58807373047,
354.83667977548123,6811.045967685379,6809.40471223737,6813.69854167842,73069.87658691406,3,6811.045967685379_354.83667977548123_73069.87658691406,
393.52739477111146,6810.845725580249,6809.40471223737,6816.10107711696,37056.31945800781,3,6810.845725580249_393.52739477111146_37056.31945800781,
486.8910485318271,6812.357865314509,6810.33081416034,6813.69854167842,37170.64331054688,3,6812.357865314509_486.8910485318271_37170.64331054688,
367.29882667946816,6814.188277901222,6809.67416266347,6816.10107711696,32987.059509277344,2,6814.188277901222_367.29882667946816_32987.059509277344,
396.19358496643775,6815.57184223219,6813.26261512185,6817.174641646379,45663.46716308594,3,6815.57184223219_396.19358496643775_45663.46716308594,
393.5271527537871,6817.883768860309,6816.10107711696,6822.50631920244,30803.39208984375,3,6817.883768860309_393.5271527537871_30803.39208984375,
486.89137760492906,6816.7751847465215,6813.48093167688,6820.981315649971,39469.76040649414,3,6816.7751847465215_486.89137760492906_39469.76040649414,
486.8913430674735,6822.168098394557,6820.981315649971,6824.90540210151,34495.97137451172,3,6822.168098394557_486.8913430674735_34495.97137451172,
393.5275818336868,6823.702192406733,6823.160021699911,6824.252670563699,21796.11181640625,3,6823.702192406733_393.5275818336868_21796.11181640625,
354.836621683461,6823.188936523711,6819.67142418768,6825.55672816179,52840.42010498047,3,6823.188936523711_354.836621683461_52840.42010498047,
354.8368468725264,6826.934403809169,6825.3386426343895,6828.25652173899,63594.97640991211,3,6826.934403809169_354.8368468725264_63594.97640991211,
406.8314804120532,6832.561286555316,6831.8157467022,6838.201207078921,77146.04083251953,3,6832.561286555316_406.8314804120532_77146.04083251953,
367.2990248850065,6833.558537050267,6831.8157467022,6836.742948569279,36159.63677978516,2,6833.558537050267_367.2990248850065_36159.63677978516,
354.8367680896973,6835.149447399609,6830.092779196741,6838.201207078921,37037.48156738281,3,6835.149447399609_354.8367680896973_37037.48156738281,
354.8370561817078,6839.539308832131,6838.201207078921,6842.09937218571,50089.648986816406,3,6839.539308832131_354.8370561817078_50089.648986816406,
406.8314284024944,6847.44609839667,6846.53089407828,6849.34523860359,53733.52378845215,3,6847.44609839667_406.8314284024944_53733.52378845215,
354.8366305678777,6850.700301233579,6849.34523860359,6852.5606881752,47660.95727539063,3,6850.700301233579_354.8366305678777_47660.95727539063,
354.83705891892987,6853.850920646964,6852.34495011711,6854.0698202028,34935.11541748047,3,6853.850920646964_354.83705891892987_34935.11541748047,
406.831616622347,6850.511082417148,6849.34523860359,6854.0698202028,61463.379821777344,3,6850.511082417148_406.831616622347_61463.379821777344,
367.2988292385074,6854.551731319867,6854.0698202028,6856.00603655718,36098.36877441406,2,6854.551731319867_367.2988292385074_36098.36877441406,
406.8313990536255,6855.527124214942,6854.0698202028,6857.509357728,57708.69323730469,3,6855.527124214942_406.8313990536255_57708.69323730469,
406.8315291940915,6866.475778152803,6865.86996058368,6868.65448419,51469.693359375,3,6866.475778152803_406.8315291940915_51469.693359375,
354.836990747358,6867.786792073343,6867.58039668942,6868.86874810602,32807.28155517578,3,6867.786792073343_354.836990747358_32807.28155517578,
367.2987121940974,6871.146531621024,6866.297773159979,6872.6044842376805,42868.49645996094,2,6871.146531621024_367.2987121940974_42868.49645996094,
367.2988985704231,6880.192701598621,6879.2002672329,6885.7567681446,52984.90252685547,2,6880.192701598621_367.2988985704231_52984.90252685547,
354.8362864471481,6884.438296151395,6883.848768629071,6885.1232766285,24678.41516113281,3,6884.438296151395_354.8362864471481_24678.41516113281,
417.8132218097656,6897.471796873205,6895.67824260141,6897.78072515871,43042.05090332031,3,6897.471796873205_417.8132218097656_43042.05090332031,
406.83147665677456,6896.42379344376,6893.35670772936,6897.78072515871,57325.45162963867,3,6896.42379344376_406.83147665677456_57325.45162963867,
406.83162330452666,6899.633694432006,6897.78072515871,6902.170479215609,46242.71130371094,3,6899.633694432006_406.83162330452666_46242.71130371094,
406.8314884222844,6902.78556623884,6901.96212974931,6907.284355200751,55782.67141723633,3,6902.78556623884_406.8314884222844_55782.67141723633,
354.8366220784012,6907.278686381807,6907.07456866644,6908.33404473207,32776.99072265625,3,6907.278686381807_354.8366220784012_32776.99072265625,
406.8315338734046,6910.134330587914,6907.284355200751,6913.44262567902,45171.58303833008,3,6910.134330587914_406.8315338734046_45171.58303833008,
367.2987207710615,6911.480150598913,6907.91300765418,6915.11963311575,43809.6010131836,2,6911.480150598913_367.2987207710615_43809.6010131836,
406.8316517564181,6915.6451654516895,6913.23374310876,6918.87778524303,40413.676696777344,3,6915.6451654516895_406.8316517564181_40413.676696777344,
406.8316685286119,6942.412774472273,6940.43209067727,6944.73071364309,60066.74263000488,3,6942.412774472273_406.8316685286119_60066.74263000488,
357.87272817055367,6995.80676674609,6994.67124763869,6997.56040159605,20937.5463256836,3,6995.80676674609_357.87272817055367_20937.5463256836,
450.2315862100872,6076.773777967402,6063.097824610711,6093.290970720301,7349833.26953125,2,6076.773777967402_450.2315862100872_7349833.26953125,
501.7579176405569,6075.129216548213,6063.097824610711,6084.23177114868,1972012.390625,2,6075.129216548213_501.7579176405569_1972012.390625,
523.9940234994626,6083.0754444444,6044.93045667555,6099.335411108968,3161811.06640625,3,6083.0754444444_523.9940234994626_3161811.06640625,
553.676082775336,6081.223768752704,6069.15513709926,6084.23177114868,3411823.78125,3,6081.223768752704_553.676082775336_3411823.78125,
554.3298739985821,6078.175526575726,6075.18215111637,6087.24723664665,2818102.2578125,2,6078.175526575726_554.3298739985821_2818102.2578125,
587.03148100926,6085.180121390999,6069.15513709926,6162.778618134509,5147052.81640625,3,6085.180121390999_587.03148100926_5147052.81640625,
756.1372543780137,6087.308406564288,6047.98067168142,6096.308067120572,6583871.8828125,3,6087.308406564288_756.1372543780137_6583871.8828125,
563.8565100807065,6084.240593029119,6057.06530467416,6099.335411108968,7265076.7578125,2,6084.240593029119_563.8565100807065_7265076.7578125,
639.0533059515022,6078.174274630109,6054.04588965321,6105.37764612582,8818920.03125,3,6078.174274630109_639.0533059515022_8818920.03125,
668.6659116257972,6088.811523629991,6066.126892603859,6093.290970720301,2454497.828125,2,6088.811523629991_668.6659116257972_2454497.828125,
695.7521312563332,6081.920200218732,6063.097824610711,6093.290970720301,8593631.390625,3,6081.920200218732_695.7521312563332_8593631.390625,
702.0998756316428,6087.365550310055,6063.097824610711,6138.60585657501,11507576.546875,3,6087.365550310055_702.0998756316428_11507576.546875,
750.4565153398927,6084.303857162158,6078.20002762221,6090.26825014497,9085677.90625,2,6084.303857162158_750.4565153398927_9085677.90625,
849.0227254071151,6085.783371441316,6075.18215111637,6093.290970720301,12769293.39453125,2,6085.783371441316_849.0227254071151_12769293.39453125,
643.7215960662246,6088.868647219896,6069.15513709926,6093.290970720301,5350358.8359375,3,6088.868647219896_643.7215960662246_5350358.8359375,
706.1898026612861,6087.330343944914,6078.20002762221,6102.361923612601,1918899.71875,2,6087.330343944914_706.1898026612861_1918899.71875,
737.1124390413964,6075.278786972999,6072.168331541072,6099.335411108968,8468266.6640625,3,6075.278786972999_737.1124390413964_8468266.6640625,
790.8117613389421,6087.169391288748,6078.20002762221,6096.308067120572,2857233.015625,3,6087.169391288748_790.8117613389421_2857233.015625,
823.1732100764665,6105.384458060876,6093.290970720301,6108.39660970116,5356478.609375,3,6105.384458060876_823.1732100764665_5356478.609375,
823.0083864749128,6087.196526791114,6063.097824610711,6096.308067120572,6401413.0390625,2,6087.196526791114_823.0083864749128_6401413.0390625,
637.398962662211,6073.347183343327,6044.93045667555,6099.335411108968,8532407.08984375,2,6073.347183343327_637.398962662211_8532407.08984375,
522.6542054717459,6085.688654402786,6081.21702805902,6105.37764612582,1733459.4375,3,6085.688654402786_522.6542054717459_1733459.4375,
688.6797978753566,6087.1441291786405,6084.23177114868,6108.39660970116,4292767.96875,2,6087.1441291786405_688.6797978753566_4292767.96875,
763.1347315304462,6088.865851077139,6081.21702805902,6093.290970720301,6596203.4921875,3,6088.865851077139_763.1347315304462_6596203.4921875,
788.9869176293254,6143.787921420733,6126.52850262069,6156.7202345505,6673268.5625,2,6143.787921420733_788.9869176293254_6673268.5625,
702.6877883741365,6093.369929057,6084.23177114868,6102.361923612601,2449320.8125,2,6093.369929057_702.6877883741365_2449320.8125,
775.7326062163639,6090.531608371003,6087.24723664665,6099.335411108968,1953198.3046875,2,6090.531608371003_775.7326062163639_1953198.3046875,
827.008155148265,6087.24490807567,6075.18215111637,6114.430771149631,5053923.515625,2,6087.24490807567_827.008155148265_5053923.515625,
